user_id,age_group,region,subscription_type
U009894,18-24,West Bengal,Free
U009895,45+,Maharashtra,Free
U009896,25-34,Delhi,Free
U009897,35-44,West Bengal,Free
U009898,35-44,Punjab,Free
U009899,45+,Kerala,Premium
U009900,25-34,Gujarat,Premium
U009901,35-44,Gujarat,Premium
U009902,18-24,Maharashtra,Free
U009903,18-24,Karnataka,Free
U009904,35-44,Telangana,Free
U009905,25-34,Maharashtra,Free
U009906,35-44,Uttar Pradesh,Free
U009907,18-24,Uttar Pradesh,Free
U009908,18-24,Kerala,Free
U009909,18-24,Punjab,Premium
U009910,25-34,Delhi,Free
U009911,18-24,Gujarat,Free
U009912,18-24,Kerala,Free
U009913,45+,Uttar Pradesh,Free
U009914,35-44,Karnataka,Free
U009915,35-44,Delhi,Free
U009916,18-24,Uttar Pradesh,Premium
U009917,25-34,Delhi,Premium
U009918,25-34,Telangana,Free
U009919,18-24,Tamil Nadu,Premium
U009920,25-34,Telangana,Free
U009921,45+,Tamil Nadu,Premium
U009922,18-24,Maharashtra,Free
U009923,45+,West Bengal,Free
U009924,18-24,Punjab,Free
U009925,18-24,Delhi,Premium
U009926,18-24,Tamil Nadu,Premium
U009927,45+,Punjab,Free
U009928,25-34,Kerala,Free
U009929,35-44,Karnataka,Premium
U009930,25-34,Telangana,Free
U009931,35-44,Tamil Nadu,Free
U009932,25-34,Gujarat,Premium
U009933,25-34,Delhi,Free
U009934,35-44,Maharashtra,Free
U009935,35-44,Gujarat,Free
U009936,25-34,Karnataka,Free
U009937,18-24,Kerala,Free
U009938,35-44,Telangana,Premium
U009939,18-24,Kerala,Premium
U009940,45+,West Bengal,Free
U009941,25-34,Punjab,Premium
U009942,18-24,Telangana,Free
U009943,18-24,Karnataka,Free
U009944,25-34,Karnataka,Free
U009945,25-34,Telangana,Free
U009946,35-44,Maharashtra,Free
U009947,25-34,Maharashtra,Free
U009948,18-24,West Bengal,Premium
U009949,25-34,Maharashtra,Free
U009950,35-44,Uttar Pradesh,Free
U009951,35-44,West Bengal,Premium
U009952,25-34,Gujarat,Free
U009953,45+,Tamil Nadu,Free
U009954,18-24,Kerala,Free
U009955,25-34,Delhi,Free
U009956,35-44,West Bengal,Free
U009957,25-34,Karnataka,Free
U009958,18-24,Kerala,Free
U009959,25-34,Karnataka,Free
U009960,18-24,Kerala,Free
U009961,18-24,Gujarat,Free
U009962,18-24,Maharashtra,Free
U009963,35-44,Maharashtra,Free
U009964,18-24,Karnataka,Free
U009965,25-34,Telangana,Premium
U009966,45+,Gujarat,Premium
U009967,35-44,Tamil Nadu,Free
U009968,25-34,Gujarat,Free
U009969,25-34,Kerala,Premium
U009970,18-24,Kerala,Free
U009971,25-34,Uttar Pradesh,Free
U009972,18-24,Karnataka,Free
U009973,18-24,West Bengal,Free
U009974,18-24,Kerala,Free
U009975,25-34,Uttar Pradesh,Premium
U009976,18-24,Punjab,Free
U009977,18-24,Kerala,Free
U009978,35-44,Punjab,Free
U009979,18-24,Uttar Pradesh,Free
U009980,35-44,Telangana,Free
U009981,25-34,Gujarat,Free
U009982,25-34,Telangana,Free
U009983,18-24,Maharashtra,Premium
U009984,18-24,Karnataka,Premium
U009985,35-44,West Bengal,Premium
U009986,25-34,West Bengal,Free
U009987,18-24,Telangana,Premium
U009988,18-24,Kerala,Free
U009989,25-34,Telangana,Free
U009990,18-24,Delhi,Premium
U009991,25-34,Maharashtra,Free
U009992,25-34,Punjab,Free
U009993,25-34,Delhi,Free
U009994,35-44,West Bengal,Free
U009995,25-34,Uttar Pradesh,Free
U009996,35-44,Uttar Pradesh,Free
U009997,25-34,Telangana,Free
U009998,25-34,Gujarat,Free
U009999,25-34,West Bengal,Free
U010000,25-34,Delhi,Free
U010001,18-24,Telangana,Free
U010002,45+,Telangana,Free
U010003,45+,Telangana,Premium
U010004,18-24,Gujarat,Premium
U010005,25-34,Uttar Pradesh,Free
U010006,35-44,Punjab,Free
U010007,45+,Maharashtra,Premium
U010008,25-34,West Bengal,Free
U010009,18-24,Delhi,Premium
U010010,25-34,Tamil Nadu,Premium
U010011,18-24,Uttar Pradesh,Free
U010012,25-34,West Bengal,Free
U010013,25-34,Uttar Pradesh,Free
U010014,25-34,Maharashtra,Free
U010015,18-24,Kerala,Premium
U010016,25-34,Karnataka,Free
U010017,25-34,Maharashtra,Premium
U010018,18-24,Karnataka,Free
U010019,18-24,Uttar Pradesh,Free
U010020,18-24,Tamil Nadu,Premium
U010021,35-44,Uttar Pradesh,Free
U010022,25-34,Delhi,Free
U010023,25-34,West Bengal,Premium
U010024,25-34,Tamil Nadu,Free
U010025,35-44,Punjab,Free
U010026,25-34,Telangana,Free
U010027,18-24,West Bengal,Free
U010028,18-24,Maharashtra,Premium
U010029,18-24,West Bengal,Free
U010030,35-44,Karnataka,Free
U010031,25-34,Gujarat,Free
U010032,35-44,Delhi,Premium
U010033,35-44,Punjab,Free
U010034,35-44,Uttar Pradesh,Free
U010035,45+,Punjab,Free
U010036,25-34,Delhi,Free
U010037,18-24,Telangana,Free
U010038,18-24,West Bengal,Free
U010039,25-34,Telangana,Premium
U010040,35-44,Tamil Nadu,Free
U010041,25-34,Delhi,Free
U010042,18-24,Punjab,Free
U010043,35-44,Maharashtra,Free
U010044,25-34,Gujarat,Free
U010045,18-24,Punjab,Free
U010046,35-44,West Bengal,Free
U010047,25-34,Punjab,Premium
U010048,18-24,West Bengal,Premium
U010049,18-24,Maharashtra,Free
U010050,25-34,Maharashtra,Free
U010051,25-34,Karnataka,Premium
U010052,18-24,Punjab,Free
U010053,25-34,Karnataka,Premium
U010054,25-34,Punjab,Free
U010055,18-24,West Bengal,Free
U010056,25-34,Tamil Nadu,Free
U010057,25-34,Delhi,Free
U010058,18-24,Uttar Pradesh,Free
U010059,18-24,West Bengal,Free
U010060,18-24,Tamil Nadu,Free
U010061,25-34,Telangana,Free
U010062,35-44,Karnataka,Premium
U010063,25-34,Karnataka,Free
U010064,45+,Maharashtra,Free
U010065,25-34,Gujarat,Premium
U010066,25-34,Karnataka,Free
U010067,25-34,West Bengal,Free
U010068,35-44,Maharashtra,Free
U010069,35-44,Maharashtra,Premium
U010070,25-34,Karnataka,Free
U010071,25-34,Maharashtra,Free
U010072,45+,Uttar Pradesh,Free
U010073,45+,Maharashtra,Free
U010074,45+,Telangana,Free
U010075,18-24,Karnataka,Free
U010076,18-24,Punjab,Free
U010077,25-34,Delhi,Free
U010078,35-44,Punjab,Free
U010079,18-24,Maharashtra,Free
U010080,25-34,Telangana,Free
U010081,25-34,Punjab,Free
U010082,18-24,Maharashtra,Free
U010083,35-44,Delhi,Free
U010084,18-24,Gujarat,Free
U010085,35-44,Punjab,Free
U010086,18-24,Telangana,Premium
U010087,25-34,Tamil Nadu,Premium
U010088,25-34,Tamil Nadu,Free
U010089,18-24,Gujarat,Premium
U010090,25-34,Kerala,Free
U010091,35-44,Telangana,Free
U010092,25-34,Punjab,Free
U010093,18-24,Gujarat,Free
U010094,35-44,Maharashtra,Premium
U010095,18-24,Telangana,Free
U010096,25-34,West Bengal,Premium
U010097,25-34,Uttar Pradesh,Free
U010098,25-34,Delhi,Free
U010099,18-24,Punjab,Free
U010100,18-24,Maharashtra,Free
U010101,18-24,Punjab,Free
U010102,25-34,Uttar Pradesh,Free
U010103,25-34,Maharashtra,Free
U010104,25-34,Kerala,Premium
U010105,18-24,Uttar Pradesh,Free
U010106,18-24,Delhi,Free
U010107,25-34,Karnataka,Free
U010108,25-34,Gujarat,Free
U010109,35-44,Kerala,Free
U010110,18-24,Maharashtra,Free
U010111,18-24,Gujarat,Free
U010112,25-34,Gujarat,Free
U010113,25-34,Karnataka,Free
U010114,25-34,Tamil Nadu,Premium
U010115,18-24,Karnataka,Free
U010116,18-24,Telangana,Premium
U010117,25-34,Kerala,Free
U010118,18-24,West Bengal,Free
U010119,25-34,Uttar Pradesh,Free
U010120,18-24,Maharashtra,Premium
U010121,18-24,Uttar Pradesh,Premium
U010122,18-24,Uttar Pradesh,Free
U010123,45+,Karnataka,Free
U010124,18-24,Delhi,Free
U010125,18-24,Punjab,Free
U010126,35-44,Uttar Pradesh,Free
U010127,18-24,Maharashtra,Free
U010128,18-24,Maharashtra,Free
U010129,18-24,Maharashtra,Free
U010130,25-34,Delhi,Premium
U010131,25-34,Kerala,Free
U010132,35-44,Maharashtra,Free
U010133,35-44,Uttar Pradesh,Premium
U010134,25-34,Karnataka,Free
U010135,18-24,Telangana,Free
U010136,35-44,Telangana,Premium
U010137,35-44,Gujarat,Free
U010138,35-44,West Bengal,Free
U010139,18-24,Maharashtra,Premium
U010140,25-34,Gujarat,Premium
U010141,35-44,Maharashtra,Free
U010142,45+,Telangana,Free
U010143,18-24,Gujarat,Free
U010144,35-44,Telangana,Premium
U010145,25-34,Tamil Nadu,Premium
U010146,35-44,Karnataka,Free
U010147,25-34,Kerala,Free
U010148,35-44,West Bengal,Premium
U010149,25-34,Gujarat,Free
U010150,18-24,Uttar Pradesh,Premium
U010151,25-34,Telangana,Free
U010152,35-44,Karnataka,Free
U010153,18-24,Telangana,Free
U010154,25-34,Karnataka,Free
U010155,45+,Punjab,Free
U010156,35-44,Karnataka,Premium
U010157,25-34,Tamil Nadu,Free
U010158,35-44,Punjab,Premium
U010159,18-24,Karnataka,Free
U010160,25-34,Telangana,Premium
U010161,25-34,Delhi,Free
U010162,35-44,Delhi,Premium
U010163,18-24,Kerala,Premium
U010164,18-24,Gujarat,Premium
U010165,25-34,Karnataka,Free
U010166,25-34,Delhi,Free
U010167,35-44,Tamil Nadu,Premium
U010168,25-34,Delhi,Free
U010169,35-44,Gujarat,Free
U010170,25-34,Maharashtra,Free
U010171,35-44,Telangana,Premium
U010172,35-44,Karnataka,Premium
U010173,18-24,Tamil Nadu,Premium
U010174,18-24,Kerala,Free
U010175,35-44,Punjab,Free
U010176,18-24,Uttar Pradesh,Premium
U010177,25-34,Uttar Pradesh,Free
U010178,18-24,Tamil Nadu,Free
U010179,35-44,Karnataka,Premium
U010180,18-24,Punjab,Premium
U010181,25-34,Gujarat,Free
U010182,25-34,Kerala,Free
U010183,18-24,Tamil Nadu,Premium
U010184,25-34,West Bengal,Premium
U010185,35-44,Karnataka,Free
U010186,25-34,West Bengal,Premium
U010187,45+,Gujarat,Premium
U010188,35-44,Tamil Nadu,Premium
U010189,25-34,West Bengal,Free
U010190,25-34,Telangana,Free
U010191,45+,Maharashtra,Free
U010192,25-34,Maharashtra,Free
U010193,25-34,Punjab,Free
U010194,35-44,Punjab,Premium
U010195,45+,Delhi,Free
U010196,25-34,Uttar Pradesh,Free
U010197,18-24,West Bengal,Free
U010198,25-34,Maharashtra,Premium
U010199,35-44,Uttar Pradesh,Premium
U010200,25-34,Karnataka,Free
U010201,35-44,Uttar Pradesh,Free
U010202,25-34,Punjab,Free
U010203,18-24,Maharashtra,Free
U010204,25-34,Delhi,Premium
U010205,25-34,Karnataka,Premium
U010206,35-44,Uttar Pradesh,Premium
U010207,18-24,Telangana,Premium
U010208,35-44,Delhi,Free
U010209,18-24,Karnataka,Free
U010210,45+,Tamil Nadu,Free
U010211,35-44,Telangana,Free
U010212,18-24,Gujarat,Free
U010213,45+,Maharashtra,Free
U010214,25-34,Maharashtra,Free
U010215,25-34,Kerala,Free
U010216,45+,Delhi,Premium
U010217,45+,West Bengal,Free
U010218,25-34,Karnataka,Free
U010219,45+,Karnataka,Free
U010220,18-24,Delhi,Free
U010221,18-24,Kerala,Premium
U010222,18-24,Delhi,Free
U010223,18-24,Maharashtra,Premium
U010224,25-34,Telangana,Premium
U010225,18-24,Delhi,Premium
U010226,25-34,Delhi,Free
U010227,18-24,Punjab,Free
U010228,25-34,West Bengal,Free
U010229,35-44,Kerala,Premium
U010230,18-24,Uttar Pradesh,Premium
U010231,35-44,Uttar Pradesh,Free
U010232,35-44,Punjab,Free
U010233,25-34,Punjab,Free
U010234,35-44,Punjab,Free
U010235,45+,Delhi,Premium
U010236,18-24,Maharashtra,Free
U010237,25-34,Telangana,Free
U010238,18-24,Maharashtra,Free
U010239,25-34,Maharashtra,Free
U010240,25-34,Karnataka,Free
U010241,35-44,Gujarat,Free
U010242,35-44,Tamil Nadu,Free
U010243,35-44,Karnataka,Free
U010244,35-44,Delhi,Free
U010245,25-34,West Bengal,Free
U010246,18-24,Karnataka,Premium
U010247,18-24,Uttar Pradesh,Free
U010248,25-34,Delhi,Free
U010249,35-44,Kerala,Free
U010250,18-24,West Bengal,Premium
U010251,25-34,Karnataka,Free
U010252,18-24,Karnataka,Free
U010253,25-34,Uttar Pradesh,Premium
U010254,25-34,Kerala,Free
U010255,18-24,Maharashtra,Free
U010256,18-24,Telangana,Free
U010257,18-24,Kerala,Premium
U010258,25-34,Karnataka,Premium
U010259,45+,West Bengal,Free
U010260,18-24,West Bengal,Free
U010261,25-34,Karnataka,Free
U010262,25-34,Maharashtra,Free
U010263,25-34,Maharashtra,Free
U010264,18-24,West Bengal,Free
U010265,18-24,Kerala,Premium
U010266,45+,Karnataka,Premium
U010267,45+,Tamil Nadu,Free
U010268,25-34,Telangana,Free
U010269,25-34,Gujarat,Free
U010270,18-24,Telangana,Free
U010271,18-24,Telangana,Free
U010272,18-24,Telangana,Free
U010273,35-44,Delhi,Free
U010274,18-24,Kerala,Free
U010275,18-24,Uttar Pradesh,Free
U010276,18-24,Delhi,Premium
U010277,18-24,Maharashtra,Free
U010278,25-34,Tamil Nadu,Premium
U010279,25-34,Kerala,Free
U010280,25-34,Maharashtra,Free
U010281,25-34,Kerala,Free
U010282,25-34,Punjab,Premium
U010283,35-44,Delhi,Free
U010284,18-24,Delhi,Free
U010285,18-24,Telangana,Free
U010286,35-44,Telangana,Premium
U010287,25-34,Tamil Nadu,Premium
U010288,25-34,West Bengal,Free
U010289,18-24,Gujarat,Free
U010290,18-24,Gujarat,Free
U010291,18-24,Kerala,Free
U010292,35-44,Telangana,Free
U010293,25-34,Punjab,Premium
U010294,18-24,Kerala,Free
U010295,18-24,West Bengal,Free
U010296,18-24,Gujarat,Premium
U010297,18-24,Kerala,Free
U010298,25-34,Delhi,Free
U010299,25-34,Telangana,Free
U010300,35-44,Kerala,Free
U010301,35-44,Uttar Pradesh,Free
U010302,45+,Karnataka,Free
U010303,35-44,Gujarat,Premium
U010304,45+,Punjab,Premium
U010305,45+,Karnataka,Free
U010306,18-24,Uttar Pradesh,Premium
U010307,18-24,Delhi,Free
U010308,18-24,Punjab,Free
U010309,25-34,Gujarat,Free
U010310,25-34,Uttar Pradesh,Free
U010311,18-24,Delhi,Free
U010312,35-44,Gujarat,Premium
U010313,35-44,Telangana,Premium
U010314,25-34,Gujarat,Free
U010315,25-34,Tamil Nadu,Free
U010316,18-24,Telangana,Free
U010317,25-34,Punjab,Premium
U010318,18-24,Telangana,Free
U010319,25-34,Tamil Nadu,Free
U010320,18-24,Tamil Nadu,Premium
U010321,18-24,Punjab,Free
U010322,25-34,Tamil Nadu,Premium
U010323,25-34,Delhi,Free
U010324,25-34,Gujarat,Premium
U010325,45+,Tamil Nadu,Premium
U010326,18-24,Karnataka,Free
U010327,45+,Uttar Pradesh,Free
U010328,18-24,Tamil Nadu,Free
U010329,18-24,Kerala,Free
U010330,45+,Uttar Pradesh,Free
U010331,35-44,Gujarat,Free
U010332,25-34,Karnataka,Free
U010333,35-44,Telangana,Premium
U010334,25-34,Gujarat,Free
U010335,35-44,Telangana,Free
U010336,18-24,Punjab,Free
U010337,35-44,Telangana,Free
U010338,45+,Maharashtra,Free
U010339,35-44,Gujarat,Free
U010340,35-44,Telangana,Free
U010341,25-34,Punjab,Premium
U010342,25-34,Tamil Nadu,Free
U010343,25-34,Maharashtra,Free
U010344,35-44,Kerala,Premium
U010345,25-34,Telangana,Free
U010346,25-34,Maharashtra,Premium
U010347,35-44,Tamil Nadu,Premium
U010348,18-24,Maharashtra,Free
U010349,35-44,Karnataka,Premium
U010350,35-44,Gujarat,Free
U010351,18-24,West Bengal,Premium
U010352,18-24,Tamil Nadu,Free
U010353,35-44,Telangana,Free
U010354,18-24,Telangana,Free
U010355,45+,Maharashtra,Free
U010356,18-24,Punjab,Free
U010357,18-24,Gujarat,Free
U010358,18-24,Uttar Pradesh,Free
U010359,35-44,Delhi,Free
U010360,25-34,Uttar Pradesh,Free
U010361,35-44,Maharashtra,Free
U010362,45+,Telangana,Free
U010363,25-34,Gujarat,Free
U010364,18-24,Punjab,Free
U010365,18-24,Uttar Pradesh,Free
U010366,35-44,Uttar Pradesh,Free
U010367,18-24,Tamil Nadu,Premium
U010368,35-44,Gujarat,Free
U010369,35-44,Maharashtra,Free
U010370,25-34,Telangana,Free
U010371,25-34,Punjab,Free
U010372,45+,West Bengal,Free
U010373,35-44,Punjab,Free
U010374,25-34,Tamil Nadu,Premium
U010375,25-34,Kerala,Free
U010376,25-34,Punjab,Premium
U010377,25-34,Gujarat,Free
U010378,45+,West Bengal,Premium
U010379,25-34,Punjab,Premium
U010380,35-44,West Bengal,Free
U010381,18-24,Karnataka,Free
U010382,35-44,Telangana,Premium
U010383,25-34,West Bengal,Free
U010384,35-44,Gujarat,Free
U010385,18-24,Karnataka,Premium
U010386,35-44,Tamil Nadu,Free
U010387,25-34,Tamil Nadu,Premium
U010388,25-34,Gujarat,Free
U010389,18-24,Gujarat,Premium
U010390,18-24,Punjab,Free
U010391,18-24,Delhi,Free
U010392,18-24,Uttar Pradesh,Premium
U010393,25-34,Delhi,Free
U010394,25-34,Punjab,Premium
U010395,25-34,Delhi,Free
U010396,35-44,Delhi,Free
U010397,25-34,Maharashtra,Premium
U010398,18-24,West Bengal,Free
U010399,35-44,Telangana,Premium
U010400,25-34,Maharashtra,Premium
U010401,25-34,West Bengal,Free
U010402,45+,Delhi,Premium
U010403,35-44,Telangana,Premium
U010404,25-34,Kerala,Premium
U010405,25-34,Tamil Nadu,Premium
U010406,35-44,Karnataka,Free
U010407,35-44,Gujarat,Premium
U010408,18-24,Gujarat,Free
U010409,25-34,Gujarat,Free
U010410,35-44,Delhi,Premium
U010411,35-44,Punjab,Free
U010412,18-24,Karnataka,Free
U010413,25-34,Delhi,Free
U010414,25-34,Karnataka,Free
U010415,18-24,Punjab,Premium
U010416,25-34,Tamil Nadu,Free
U010417,25-34,Kerala,Free
U010418,18-24,Tamil Nadu,Free
U010419,18-24,Kerala,Free
U010420,35-44,Karnataka,Free
U010421,35-44,Tamil Nadu,Free
U010422,35-44,Karnataka,Free
U010423,45+,Maharashtra,Premium
U010424,45+,Maharashtra,Free
U010425,25-34,Delhi,Premium
U010426,18-24,West Bengal,Free
U010427,35-44,Maharashtra,Free
U010428,25-34,Tamil Nadu,Premium
U010429,25-34,Delhi,Free
U010430,45+,Karnataka,Free
U010431,18-24,Punjab,Free
U010432,45+,Punjab,Free
U010433,25-34,Telangana,Free
U010434,18-24,Gujarat,Free
U010435,35-44,West Bengal,Free
U010436,35-44,Punjab,Free
U010437,25-34,Gujarat,Free
U010438,25-34,Uttar Pradesh,Premium
U010439,18-24,Kerala,Free
U010440,18-24,Punjab,Free
U010441,18-24,Delhi,Free
U010442,18-24,Uttar Pradesh,Premium
U010443,18-24,Gujarat,Free
U010444,25-34,Tamil Nadu,Free
U010445,18-24,Tamil Nadu,Premium
U010446,25-34,Telangana,Free
U010447,18-24,Gujarat,Free
U010448,18-24,Punjab,Premium
U010449,45+,West Bengal,Free
U010450,45+,Uttar Pradesh,Free
U010451,35-44,Punjab,Free
U010452,18-24,Punjab,Premium
U010453,35-44,Delhi,Premium
U010454,18-24,Kerala,Free
U010455,25-34,Punjab,Free
U010456,35-44,Maharashtra,Free
U010457,25-34,Telangana,Premium
U010458,45+,Telangana,Free
U010459,35-44,Maharashtra,Free
U010460,18-24,Kerala,Premium
U010461,18-24,Telangana,Premium
U010462,35-44,Tamil Nadu,Free
U010463,25-34,Karnataka,Free
U010464,18-24,West Bengal,Premium
U010465,18-24,Kerala,Free
U010466,45+,Kerala,Premium
U010467,18-24,Karnataka,Free
U010468,45+,Telangana,Free
U010469,25-34,Punjab,Premium
U010470,18-24,Punjab,Premium
U010471,25-34,Gujarat,Free
U010472,35-44,Karnataka,Premium
U010473,25-34,Punjab,Free
U010474,18-24,Kerala,Premium
U010475,18-24,West Bengal,Free
U010476,35-44,Punjab,Premium
U010477,25-34,Delhi,Premium
U010478,25-34,West Bengal,Premium
U010479,18-24,Uttar Pradesh,Free
U010480,25-34,Delhi,Free
U010481,35-44,Punjab,Free
U010482,18-24,Uttar Pradesh,Free
U010483,45+,Kerala,Premium
U010484,35-44,West Bengal,Free
U010485,18-24,Karnataka,Free
U010486,35-44,Tamil Nadu,Free
U010487,25-34,Delhi,Premium
U010488,25-34,Gujarat,Free
U010489,18-24,Telangana,Premium
U010490,45+,Kerala,Free
U010491,25-34,Gujarat,Free
U010492,35-44,Maharashtra,Free
U010493,18-24,Gujarat,Free
U010494,18-24,Karnataka,Free
U010495,45+,Karnataka,Premium
U010496,25-34,Tamil Nadu,Free
U010497,18-24,Punjab,Premium
U010498,35-44,Karnataka,Premium
U010499,18-24,West Bengal,Premium
U010500,35-44,Karnataka,Free
U010501,45+,West Bengal,Free
U010502,18-24,Karnataka,Free
U010503,25-34,Karnataka,Free
U010504,45+,Delhi,Free
U010505,45+,Gujarat,Free
U010506,25-34,Delhi,Free
U010507,25-34,Telangana,Free
U010508,25-34,Punjab,Free
U010509,18-24,Uttar Pradesh,Premium
U010510,25-34,Maharashtra,Free
U010511,18-24,Tamil Nadu,Free
U010512,18-24,Telangana,Free
U010513,25-34,Uttar Pradesh,Free
U010514,35-44,Delhi,Free
U010515,18-24,Gujarat,Free
U010516,18-24,Maharashtra,Free
U010517,18-24,Punjab,Free
U010518,18-24,Gujarat,Free
U010519,45+,Karnataka,Free
U010520,25-34,Telangana,Premium
U010521,18-24,Karnataka,Free
U010522,45+,Gujarat,Free
U010523,18-24,Maharashtra,Free
U010524,25-34,Uttar Pradesh,Premium
U010525,35-44,Punjab,Free
U010526,35-44,Telangana,Free
U010527,18-24,Punjab,Free
U010528,35-44,Kerala,Premium
U010529,25-34,Kerala,Free
U010530,25-34,Delhi,Free
U010531,18-24,Punjab,Free
U010532,35-44,West Bengal,Premium
U010533,25-34,Telangana,Free
U010534,35-44,Telangana,Free
U010535,45+,Karnataka,Free
U010536,35-44,West Bengal,Free
U010537,35-44,Uttar Pradesh,Free
U010538,18-24,Delhi,Premium
U010539,18-24,West Bengal,Free
U010540,25-34,Uttar Pradesh,Free
U010541,18-24,Punjab,Free
U010542,35-44,Tamil Nadu,Free
U010543,35-44,Telangana,Free
U010544,25-34,Kerala,Free
U010545,18-24,West Bengal,Free
U010546,35-44,Uttar Pradesh,Premium
U010547,25-34,Telangana,Free
U010548,25-34,Gujarat,Premium
U010549,25-34,Telangana,Premium
U010550,18-24,Karnataka,Free
U010551,35-44,West Bengal,Premium
U010552,18-24,Tamil Nadu,Free
U010553,25-34,West Bengal,Free
U010554,18-24,West Bengal,Free
U010555,18-24,Maharashtra,Free
U010556,18-24,Telangana,Free
U010557,18-24,Maharashtra,Free
U010558,35-44,Tamil Nadu,Free
U010559,35-44,West Bengal,Free
U010560,18-24,West Bengal,Free
U010561,18-24,Delhi,Free
U010562,35-44,Uttar Pradesh,Premium
U010563,18-24,Kerala,Premium
U010564,25-34,Karnataka,Free
U010565,18-24,Tamil Nadu,Premium
U010566,25-34,Delhi,Premium
U010567,45+,Karnataka,Free
U010568,18-24,West Bengal,Premium
U010569,45+,Gujarat,Premium
U010570,35-44,Telangana,Premium
U010571,45+,Punjab,Free
U010572,35-44,Uttar Pradesh,Premium
U010573,35-44,Telangana,Free
U010574,25-34,Kerala,Premium
U010575,35-44,Kerala,Free
U010576,18-24,Karnataka,Premium
U010577,35-44,Maharashtra,Premium
U010578,25-34,West Bengal,Free
U010579,18-24,Gujarat,Free
U010580,18-24,Gujarat,Free
U010581,18-24,Gujarat,Free
U010582,25-34,Karnataka,Premium
U010583,18-24,Uttar Pradesh,Premium
U010584,18-24,Maharashtra,Premium
U010585,18-24,Karnataka,Premium
U010586,25-34,West Bengal,Free
U010587,18-24,Karnataka,Free
U010588,18-24,Maharashtra,Free
U010589,18-24,Delhi,Free
U010590,25-34,Uttar Pradesh,Premium
U010591,18-24,Tamil Nadu,Premium
U010592,45+,Delhi,Free
U010593,18-24,West Bengal,Free
U010594,18-24,Karnataka,Free
U010595,25-34,Karnataka,Free
U010596,35-44,Uttar Pradesh,Free
U010597,25-34,Telangana,Free
U010598,18-24,Maharashtra,Free
U010599,25-34,Uttar Pradesh,Premium
U010600,25-34,Maharashtra,Free
U010601,25-34,West Bengal,Free
U010602,45+,Delhi,Free
U010603,45+,Punjab,Premium
U010604,25-34,Uttar Pradesh,Premium
U010605,18-24,Delhi,Free
U010606,25-34,Uttar Pradesh,Free
U010607,45+,Punjab,Premium
U010608,45+,Karnataka,Free
U010609,18-24,Uttar Pradesh,Free
U010610,18-24,Kerala,Free
U010611,18-24,Punjab,Free
U010612,35-44,Kerala,Premium
U010613,25-34,Tamil Nadu,Free
U010614,18-24,Maharashtra,Premium
U010615,18-24,Punjab,Premium
U010616,18-24,Punjab,Free
U010617,35-44,Tamil Nadu,Free
U010618,25-34,Gujarat,Free
U010619,18-24,Telangana,Premium
U010620,35-44,Delhi,Free
U010621,25-34,West Bengal,Free
U010622,35-44,Telangana,Premium
U010623,35-44,Karnataka,Free
U010624,18-24,Punjab,Free
U010625,18-24,Kerala,Free
U010626,18-24,Telangana,Free
U010627,35-44,Tamil Nadu,Free
U010628,45+,Delhi,Free
